,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_prad,koi_fpflag_ec,koi_duration_err1,koi_prad_err2,koi_prad_err1,koi_duration_err2,koi_disposition
5807,0,0,1,724.0,84.49,0,0.0126,-7.75,14.43,-0.0126,FALSE POSITIVE
5808,0,0,1,87.9,22.11,0,0.0368,-2.84,3.48,-0.0368,FALSE POSITIVE
5809,1,1,0,12.6,0.83,1,0.268,-0.1,0.2,-0.268,FALSE POSITIVE
5810,0,1,0,11.7,1.94,0,1.3,-0.18,0.8,-1.3,FALSE POSITIVE
5811,1,0,0,10.0,1.01,0,0.42200000000000004,-0.1,0.26,-0.42200000000000004,FALSE POSITIVE
5812,1,0,0,11.9,2.12,0,0.111,-0.7,0.35,-0.111,FALSE POSITIVE
5813,0,0,1,524.8,51.97,0,0.00815,-4.37,2.19,-0.00815,FALSE POSITIVE
5814,0,0,1,14.7,1.88,1,0.13,-0.18,0.31,-0.13,FALSE POSITIVE
5815,1,1,0,49.6,8.43,1,0.335,-2.27,1.86,-0.335,FALSE POSITIVE
5816,1,1,0,36.0,2.17,1,1.0,-0.22,0.53,-1.0,FALSE POSITIVE
5817,1,0,0,12.9,0.47,1,0.272,-0.07,0.19,-0.272,FALSE POSITIVE
5818,0,0,0,14.2,1.02,1,0.534,-0.08,0.28,-0.534,FALSE POSITIVE
5819,1,0,0,10.9,1.08,0,0.204,-0.09,0.28,-0.204,FALSE POSITIVE
5820,0,0,1,2731.0,69.18,0,0.00119,-10.45,19.37,-0.00119,FALSE POSITIVE
5821,0,1,0,9.1,7.22,0,1.7,-1.07,4.59,-1.7,FALSE POSITIVE
5822,0,1,0,11.5,0.93,0,0.885,-0.09,0.41,-0.885,FALSE POSITIVE
5823,0,1,0,23.4,0.64,1,0.147,-0.06,0.06,-0.147,FALSE POSITIVE
5824,0,1,0,28.9,0.77,1,0.555,-0.05,0.1,-0.555,FALSE POSITIVE
5825,0,1,0,14.0,0.79,1,0.521,-0.07,0.2,-0.521,FALSE POSITIVE
5826,1,0,0,14.4,1.29,1,0.161,-0.41,0.38,-0.161,FALSE POSITIVE
5827,0,0,0,14.8,0.47,1,0.45899999999999996,-0.04,0.15,-0.45899999999999996,FALSE POSITIVE
5828,0,0,0,7.3,0.81,0,0.621,-0.08,0.26,-0.621,CANDIDATE
5829,0,0,1,2177.0,44.56,0,0.00165,-4.29,4.29,-0.00165,FALSE POSITIVE
5830,0,0,1,2607.6,74.23,0,0.00147,-15.15,22.73,-0.00147,FALSE POSITIVE
5831,0,1,0,3152.6,105.82,0,0.0018800000000000002,-34.64,28.37,-0.0018800000000000002,FALSE POSITIVE
5832,0,1,0,8.0,1.22,0,1.1,-0.34,0.47,-1.1,FALSE POSITIVE
5833,0,0,1,252.0,42.05,0,0.0238,-3.29,7.17,-0.0238,FALSE POSITIVE
5834,1,0,0,7.2,0.68,1,0.8490000000000001,-0.08,0.2,-0.8490000000000001,FALSE POSITIVE
5835,0,0,1,2387.8,59.24,0,0.0011300000000000001,-11.71,17.56,-0.0011300000000000001,FALSE POSITIVE
5836,0,1,0,15.9,161858.0,0,1.3,-72650.0,5884.0,-1.3,FALSE POSITIVE
5837,0,0,0,7.9,1.17,0,0.659,-0.18,0.33,-0.659,CANDIDATE
5838,0,0,1,645.9,28.69,0,0.0111,-2.09,2.87,-0.0111,FALSE POSITIVE
5839,0,0,1,2098.9,20.51,0,0.00331,-2.0,1.61,-0.00331,FALSE POSITIVE
5840,0,0,1,969.3,90.93,0,0.00884,-10.39,20.86,-0.00884,FALSE POSITIVE
5841,0,0,1,742.1,31.39,0,0.00842,-3.27,9.78,-0.00842,FALSE POSITIVE
5842,0,0,0,8.5,11.03,0,0.33899999999999997,-2.7,0.69,-0.33899999999999997,CANDIDATE
5843,0,0,1,2599.0,45.9,0,0.00588,-3.91,4.4,-0.00588,FALSE POSITIVE
5844,0,0,1,4542.8,28.97,0,0.0016899999999999999,-5.66,6.92,-0.0016899999999999999,FALSE POSITIVE
5845,0,0,1,370.6,188.89,0,0.0541,-99.39,33.12,-0.0541,FALSE POSITIVE
5846,0,0,0,9.3,3.45,0,0.318,-1.32,0.45,-0.318,CANDIDATE
5847,0,0,1,1144.8,17.21,0,0.00372,-1.0,0.89,-0.00372,FALSE POSITIVE
5848,0,0,1,237.7,151.56,0,0.00914,-58.15,15.51,-0.00914,FALSE POSITIVE
5849,0,0,0,10.7,1.8,0,0.201,-0.25,0.27,-0.201,CANDIDATE
5850,0,0,0,9.7,2.98,0,0.912,-1.01,0.55,-0.912,CANDIDATE
5851,0,0,0,11.1,0.73,0,0.19399999999999998,-0.06,0.13,-0.19399999999999998,CANDIDATE
5852,0,1,0,14.3,1.57,0,1.1,-0.27,0.98,-1.1,FALSE POSITIVE
5853,0,0,1,3230.4,89.62,1,0.0014199999999999998,-30.03,24.57,-0.0014199999999999998,FALSE POSITIVE
5854,0,0,1,187.0,31.35,0,0.0607,-2.26,5.27,-0.0607,FALSE POSITIVE
5855,0,1,0,8.2,1.96,0,2.3,-0.2,0.59,-2.3,FALSE POSITIVE
5856,0,0,1,217.7,96.62,0,0.0578,-14.53,31.53,-0.0578,FALSE POSITIVE
5857,0,0,0,10.7,1.54,0,0.182,-0.09,0.03,-0.182,CANDIDATE
5858,0,0,1,181.4,82.42,0,0.022000000000000002,-42.4,18.18,-0.022000000000000002,FALSE POSITIVE
5859,0,0,1,1564.3,41.38,0,0.0038,-3.74,11.17,-0.0038,FALSE POSITIVE
5860,0,0,0,10.2,1.81,0,0.488,-0.26,0.48,-0.488,CANDIDATE
5861,0,1,0,9.6,0.5,1,1.1,-0.07,0.09,-1.1,FALSE POSITIVE
5862,0,0,1,3469.5,74.87,0,0.0058,-7.65,10.58,-0.0058,FALSE POSITIVE
5863,0,0,0,41.8,0.69,0,0.156,-0.09,0.25,-0.156,CANDIDATE
5864,0,1,0,2085.7,52.8,0,0.00532,-27.35,27.35,-0.00532,FALSE POSITIVE
5865,0,1,0,21.4,0.96,0,0.135,-0.36,0.27,-0.135,FALSE POSITIVE
5866,0,0,0,10.3,2.48,0,0.455,-0.82,0.45,-0.455,CANDIDATE
5867,0,1,0,22.5,0.91,1,0.151,-0.1,0.29,-0.151,FALSE POSITIVE
5868,1,0,0,15.0,0.74,0,0.35200000000000004,-0.07,0.1,-0.35200000000000004,FALSE POSITIVE
5869,0,0,0,9.0,1.09,0,0.428,-0.11,0.19,-0.428,CANDIDATE
5870,0,0,1,593.6,50.48,0,0.00445,-5.31,15.92,-0.00445,FALSE POSITIVE
5871,0,0,1,2152.8,52.42,0,0.00609,-13.27,16.2,-0.00609,FALSE POSITIVE
5872,0,1,0,45.0,2.89,0,0.163,-1.67,0.56,-0.163,FALSE POSITIVE
5873,0,0,1,16.8,1.0,1,0.5429999999999999,-0.09,0.15,-0.5429999999999999,FALSE POSITIVE
5874,0,1,0,16.0,0.76,0,0.431,-0.16,0.19,-0.431,FALSE POSITIVE
5875,0,0,1,1107.7,21.11,0,0.00502,-2.24,4.48,-0.00502,CANDIDATE
5876,0,0,0,8.8,0.79,0,0.16399999999999998,-0.16,0.14,-0.16399999999999998,CANDIDATE
5877,0,0,1,347.5,71.9,0,0.0105,-27.35,19.93,-0.0105,FALSE POSITIVE
5878,0,1,0,7.7,2.11,0,0.457,-0.19,0.6,-0.457,FALSE POSITIVE
5879,1,0,0,11.3,3.1,0,0.142,-0.55,2.21,-0.142,FALSE POSITIVE
5880,0,0,1,395.3,26.43,0,0.0114,-1.98,1.97,-0.0114,FALSE POSITIVE
5881,0,1,0,133.4,89.22,0,0.0209,-22.57,25.07,-0.0209,FALSE POSITIVE
5882,0,0,1,2246.9,64.42,0,0.0031,-5.52,15.47,-0.0031,FALSE POSITIVE
5883,0,0,0,11.2,1.09,0,0.207,-0.1,0.14,-0.207,CANDIDATE
5884,0,0,1,873.6,43.95,0,0.0021,-4.39,13.17,-0.0021,FALSE POSITIVE
5885,0,0,1,820.9,47.06,0,0.008740000000000001,-4.33,8.09,-0.008740000000000001,FALSE POSITIVE
5886,1,0,1,200.9,30.32,0,0.0148,-3.52,4.43,-0.0148,FALSE POSITIVE
5887,0,1,0,12.4,1.03,0,0.195,-0.07,0.17,-0.195,FALSE POSITIVE
5888,0,0,1,1289.0,35.68,0,0.00134,-2.24,1.88,-0.00134,FALSE POSITIVE
5889,0,0,0,9.1,0.99,0,0.257,-0.15,0.16,-0.257,CANDIDATE
5890,1,0,0,16.0,1.13,1,0.47,-0.22,0.19,-0.47,FALSE POSITIVE
5891,0,0,0,8.6,1.38,0,0.413,-0.14,0.43,-0.413,CANDIDATE
5892,0,0,0,10.4,2.84,0,0.611,-0.52,0.42,-0.611,CANDIDATE
5893,0,0,0,9.6,0.78,0,0.624,-0.1,0.3,-0.624,CANDIDATE
5894,0,0,0,13.2,1.85,0,0.182,-0.74,0.43,-0.182,CANDIDATE
5895,0,0,0,6.4,0.65,0,2.5,-0.15,0.3,-2.5,CANDIDATE
5896,0,0,1,893.0,88.56,0,0.0103,-21.89,14.6,-0.0103,FALSE POSITIVE
5897,0,0,1,140.4,49.38,0,0.111,-34.54,34.55,-0.111,FALSE POSITIVE
5898,0,0,0,9.2,1.16,0,0.39899999999999997,-0.12,0.36,-0.39899999999999997,CANDIDATE
5899,1,0,0,9.7,0.94,1,0.21899999999999997,-0.09,0.36,-0.21899999999999997,FALSE POSITIVE
5900,1,0,1,331.7,49.63,0,0.0208,-5.94,14.85,-0.0208,FALSE POSITIVE
5901,0,0,1,5148.8,112.24,0,0.0012699999999999999,-34.96,23.33,-0.0012699999999999999,FALSE POSITIVE
5902,0,0,1,961.9,12.44,0,0.00885,-1.06,1.18,-0.00885,FALSE POSITIVE
5903,1,1,0,7.8,19.94,0,0.384,-3.11,2.07,-0.384,FALSE POSITIVE
5904,0,0,0,8.7,1.62,0,0.289,-0.3,0.46,-0.289,CANDIDATE
5905,0,0,1,6873.9,41.58,0,0.0,-3.8,5.2,0.0,FALSE POSITIVE
5906,0,0,1,2584.7,205.64,0,0.00216,-93.82,50.47,-0.00216,FALSE POSITIVE
5907,0,0,1,5258.2,67.76,0,0.0008,-8.75,20.52,-0.0008,FALSE POSITIVE
5908,0,0,1,665.5,48.86,0,0.0067599999999999995,-7.9,14.67,-0.0067599999999999995,FALSE POSITIVE
5909,0,0,0,8.1,1.11,0,0.451,-0.09,0.14,-0.451,CANDIDATE
5910,1,0,1,9.8,18.65,0,0.18100000000000002,-6.69,2.23,-0.18100000000000002,FALSE POSITIVE
5911,0,0,1,5027.8,97.12,0,0.00247,-18.65,18.64,-0.00247,FALSE POSITIVE
5912,0,0,1,861.6,128.15,0,0.0115,-41.5,22.33,-0.0115,FALSE POSITIVE
5913,0,0,1,5776.1,61.52,0,0.00093,-6.01,17.95,-0.00093,FALSE POSITIVE
5914,1,0,0,12.4,0.9,1,0.228,-0.08,0.2,-0.228,FALSE POSITIVE
5915,0,0,1,2857.7,40.79,0,0.0032600000000000003,-4.87,14.6,-0.0032600000000000003,FALSE POSITIVE
5916,0,1,0,9.7,0.83,1,0.575,-0.28,0.37,-0.575,FALSE POSITIVE
5917,0,0,0,13.2,0.77,0,0.102,-0.08,0.06,-0.102,CANDIDATE
5918,0,1,0,2895.8,213.31,0,0.00375,-141.5,60.66,-0.00375,FALSE POSITIVE
5919,0,0,0,11.5,2.27,0,2.9,-0.17,0.86,-2.9,CANDIDATE
5920,1,0,0,9.1,0.62,0,0.563,-0.06,0.07,-0.563,FALSE POSITIVE
5921,0,0,1,2947.8,107.13,0,0.0058,-34.27,34.27,-0.0058,FALSE POSITIVE
5922,0,0,1,2499.7,51.5,0,0.00639,-14.42,10.48,-0.00639,FALSE POSITIVE
5923,0,0,1,840.7,40.58,0,0.0109,-5.91,11.87,-0.0109,FALSE POSITIVE
5924,0,1,0,5.2,0.81,0,0.45899999999999996,-0.17,0.55,-0.45899999999999996,FALSE POSITIVE
5925,0,1,0,256.3,56.23,0,0.233,-17.94,11.96,-0.233,FALSE POSITIVE
5926,0,0,1,669.6,98.13,0,0.0121,-30.29,27.24,-0.0121,FALSE POSITIVE
5927,0,0,0,7.4,1.42,0,0.40399999999999997,-0.14,0.42,-0.40399999999999997,CANDIDATE
5928,0,1,0,35.3,2.41,0,0.311,-0.84,0.77,-0.311,FALSE POSITIVE
5929,0,0,0,10.8,1.39,0,0.136,-0.14,0.45,-0.136,CANDIDATE
5930,0,1,0,5246.5,95.98,0,0.0007700000000000001,-21.72,26.5,-0.0007700000000000001,FALSE POSITIVE
5931,0,0,0,8.1,0.92,0,0.698,-0.09,0.48,-0.698,CANDIDATE
5932,0,0,0,6.7,4.11,0,0.135,-0.33,0.59,-0.135,CANDIDATE
5933,1,0,0,20.3,1.0,1,0.109,-0.07,0.09,-0.109,FALSE POSITIVE
5934,0,0,0,9.2,1.3,0,0.501,-0.13,0.36,-0.501,CANDIDATE
5935,0,0,1,582.0,16.79,0,0.00473,-1.13,1.12,-0.00473,FALSE POSITIVE
5936,0,0,0,9.2,2.44,0,0.24,-0.7,1.62,-0.24,CONFIRMED
5937,1,1,0,9.2,0.81,0,0.674,-0.07,0.07,-0.674,FALSE POSITIVE
5938,0,0,0,12.1,1.12,1,0.231,-0.5,0.29,-0.231,FALSE POSITIVE
5939,1,1,0,19.4,12.63,1,0.324,-1.01,4.02,-0.324,FALSE POSITIVE
5940,0,0,0,10.8,1.98,0,0.488,-1.31,0.56,-0.488,CANDIDATE
5941,0,0,1,252.3,9.39,0,0.0821,-1.23,1.49,-0.0821,FALSE POSITIVE
5942,0,0,1,249.5,40.68,0,0.0146,-3.51,14.95,-0.0146,FALSE POSITIVE
5943,0,1,0,13.5,2.22,0,0.653,-0.46,1.08,-0.653,FALSE POSITIVE
5944,0,0,1,1133.5,51.71,0,0.0074,-7.85,16.86,-0.0074,FALSE POSITIVE
5945,1,1,0,10.9,0.83,0,0.695,-0.08,0.22,-0.695,FALSE POSITIVE
5946,1,0,1,57.4,20.76,1,0.085,-2.19,2.91,-0.085,FALSE POSITIVE
5947,0,0,1,25.8,24.27,1,0.251,-1.58,1.79,-0.251,FALSE POSITIVE
5948,0,1,0,11.2,1.92,0,0.41700000000000004,-1.02,0.36,-0.41700000000000004,FALSE POSITIVE
5949,0,0,1,201.9,124.34,0,0.0772,-61.29,26.25,-0.0772,FALSE POSITIVE
5950,0,0,0,13.8,1.07,1,0.20800000000000002,-0.16,0.31,-0.20800000000000002,FALSE POSITIVE
5951,1,0,1,295.6,36.82,0,0.0066099999999999996,-8.24,12.41,-0.0066099999999999996,FALSE POSITIVE
5952,0,0,0,7.5,2.78,0,1.6,-0.46,1.22,-1.6,CANDIDATE
5953,1,0,1,12.4,2.04,0,0.316,-0.16,0.89,-0.316,FALSE POSITIVE
5954,0,1,0,9.4,2.4,0,0.387,-0.12,0.36,-0.387,FALSE POSITIVE
5955,0,0,0,7.2,0.89,0,0.6990000000000001,-0.1,0.06,-0.6990000000000001,CANDIDATE
5956,0,0,0,12.0,1.11,0,0.0636,-0.09,0.23,-0.0636,CANDIDATE
5957,1,0,0,13.2,0.96,1,0.109,-0.09,0.27,-0.109,FALSE POSITIVE
5958,0,0,1,4484.5,429.0,0,0.0034200000000000003,-309.0,132.4,-0.0034200000000000003,FALSE POSITIVE
5959,0,0,1,1446.7,24.64,0,0.00894,-1.1,1.38,-0.00894,FALSE POSITIVE
5960,0,1,0,44.1,2.88,0,0.0301,-0.41,0.76,-0.0301,FALSE POSITIVE
5961,0,0,1,1174.5,90.39,0,0.0051,-44.82,22.43,-0.0051,FALSE POSITIVE
5962,0,0,0,10.7,0.92,0,0.187,-0.11,0.12,-0.187,CANDIDATE
5963,0,0,1,548.3,35.67,0,0.00619,-3.21,3.54,-0.00619,FALSE POSITIVE
5964,0,0,0,10.5,2.32,0,0.182,-0.32,0.79,-0.182,CANDIDATE
5965,0,0,1,1253.6,34.24,0,0.00477,-2.9,1.84,-0.00477,FALSE POSITIVE
5966,0,0,1,529.0,34.03,0,0.0199,-2.08,4.84,-0.0199,FALSE POSITIVE
5967,1,0,0,9.8,1.21,1,0.5920000000000001,-0.1,0.27,-0.5920000000000001,FALSE POSITIVE
5968,0,0,1,5324.6,140.07,0,0.00201,-71.88,30.84,-0.00201,FALSE POSITIVE
5969,0,0,0,11.9,1.6,0,0.0708,-0.11,0.14,-0.0708,CANDIDATE
5970,0,0,1,781.2,29.91,0,0.00286,-2.72,3.77,-0.00286,CANDIDATE
5971,1,0,0,10.9,0.96,0,0.218,-0.09,0.23,-0.218,FALSE POSITIVE
5972,0,0,0,9.3,1.1,0,0.33,-0.11,0.35,-0.33,CANDIDATE
5973,0,0,1,485.0,49.66,0,0.0107,-5.98,12.95,-0.0107,FALSE POSITIVE
5974,0,0,0,9.8,1.04,0,0.235,-0.32,0.21,-0.235,CANDIDATE
5975,0,0,0,8.5,0.77,0,0.295,-0.1,0.25,-0.295,CANDIDATE
5976,1,0,0,25.2,22.24,0,0.0966,-2.22,6.66,-0.0966,FALSE POSITIVE
5977,0,0,0,10.1,0.62,0,0.684,-0.08,0.12,-0.684,CANDIDATE
5978,0,0,0,7.8,0.74,0,1.2,-0.02,0.07,-1.2,CANDIDATE
5979,0,0,1,439.3,14.0,0,0.009009999999999999,-0.66,0.44,-0.009009999999999999,FALSE POSITIVE
5980,0,0,1,252.8,40.85,0,0.0186,-4.87,6.52,-0.0186,FALSE POSITIVE
5981,0,0,1,997.9,117.33,1,0.00385,-48.77,22.51,-0.00385,FALSE POSITIVE
5982,0,1,0,8.6,2.43,0,0.0935,-1.45,0.96,-0.0935,FALSE POSITIVE
5983,0,1,0,11.5,2.03,0,0.7979999999999999,-0.18,0.77,-0.7979999999999999,FALSE POSITIVE
5984,0,0,1,210.7,82.92,0,0.171,-29.59,47.69,-0.171,FALSE POSITIVE
5985,0,1,0,10.4,1.3,0,2.2,-0.14,0.42,-2.2,FALSE POSITIVE
5986,1,0,0,16.5,0.63,1,0.281,-0.07,0.11,-0.281,FALSE POSITIVE
5987,1,0,0,13.4,0.84,1,0.649,-0.08,0.06,-0.649,FALSE POSITIVE
5988,1,1,0,9.5,0.6,1,0.6,-0.04,0.12,-0.6,FALSE POSITIVE
5989,0,1,0,6.9,0.89,0,8.0,-0.09,0.29,-8.0,FALSE POSITIVE
5990,0,1,0,14.1,2.13,0,2.4,-0.63,1.07,-2.4,FALSE POSITIVE
5991,0,0,0,14.4,0.6,0,0.182,-0.11,0.11,-0.182,CANDIDATE
5992,0,1,0,22.8,3.92,0,0.701,-0.63,2.45,-0.701,FALSE POSITIVE
5993,0,1,0,36.9,44.77,0,1.0,-23.59,9.42,-1.0,FALSE POSITIVE
5994,0,0,0,9.7,0.73,0,0.156,-0.08,0.06,-0.156,CANDIDATE
5995,0,0,0,13.2,0.55,1,0.184,-0.06,0.19,-0.184,FALSE POSITIVE
5996,0,0,0,9.7,1.0,1,0.445,-0.22,0.16,-0.445,FALSE POSITIVE
5997,0,1,0,11.0,1.53,0,0.0729,-0.3,0.93,-0.0729,FALSE POSITIVE
5998,0,1,0,2637.0,77.01,0,0.00605,-8.81,24.67,-0.00605,FALSE POSITIVE
5999,0,0,0,8.7,2.27,0,0.9390000000000001,-0.54,1.27,-0.9390000000000001,CANDIDATE
6000,1,0,1,36.1,417.01,0,0.0863,-179.3,96.56,-0.0863,FALSE POSITIVE
6001,0,1,0,25.2,12.44,0,0.84,-6.57,0.69,-0.84,FALSE POSITIVE
6002,0,0,0,6.6,4.9,0,0.8420000000000001,-1.62,0.88,-0.8420000000000001,CANDIDATE
6003,1,1,0,43.8,2.94,0,0.0738,-1.17,0.39,-0.0738,FALSE POSITIVE
6004,0,0,1,105.8,73.1,1,0.304,-4.11,22.93,-0.304,FALSE POSITIVE
6005,1,0,1,8.4,1.29,0,0.561,-0.11,0.47,-0.561,FALSE POSITIVE
6006,0,1,0,130.3,139.55,1,0.21100000000000002,-17.28,72.49,-0.21100000000000002,FALSE POSITIVE
6007,0,0,0,8.1,1.98,0,1.3,-0.21,1.02,-1.3,CANDIDATE
6008,1,0,0,11.9,8.86,1,0.19399999999999998,-2.86,0.51,-0.19399999999999998,FALSE POSITIVE
6009,0,1,0,13.7,20.12,0,2.3,-4.87,4.42,-2.3,FALSE POSITIVE
6010,0,0,0,6.8,0.94,0,0.389,-0.11,0.42,-0.389,CANDIDATE
6011,1,0,0,15.0,2.6,1,0.168,-0.64,0.48,-0.168,FALSE POSITIVE
6012,0,1,0,17.3,6.09,0,0.358,-3.33,1.19,-0.358,FALSE POSITIVE
6013,0,1,0,12.0,1.85,0,0.9109999999999999,-0.39,0.86,-0.9109999999999999,FALSE POSITIVE
6014,0,0,0,11.3,1.46,0,1.5,-0.13,0.13,-1.5,CANDIDATE
6015,0,1,0,27.9,1.21,0,0.183,-0.4,0.32,-0.183,FALSE POSITIVE
6016,0,0,0,8.7,1.59,0,3.0,-0.57,0.34,-3.0,CANDIDATE
6017,1,1,0,14.3,1.08,1,0.253,-0.71,0.72,-0.253,FALSE POSITIVE
6018,1,1,0,16.5,0.84,1,0.40700000000000003,-0.09,0.26,-0.40700000000000003,FALSE POSITIVE
6019,1,1,0,18.3,0.88,1,0.256,-0.09,0.28,-0.256,FALSE POSITIVE
6020,0,1,0,3567.5,18.68,0,0.0187,-1.82,1.33,-0.0187,FALSE POSITIVE
6021,1,1,0,18.1,1.1,0,0.11599999999999999,-0.11,0.33,-0.11599999999999999,FALSE POSITIVE
6022,0,1,0,28.8,1.13,1,0.225,-0.49,0.29,-0.225,FALSE POSITIVE
6023,0,0,0,29.0,2.57,0,0.231,-0.31,0.78,-0.231,CANDIDATE
6024,0,0,0,19.0,7.01,0,1.1,-1.51,4.33,-1.1,CANDIDATE
6025,0,0,0,10.4,1.55,0,4.6,-0.14,0.15,-4.6,CANDIDATE
6026,0,0,0,6.2,1.57,0,2.4,-0.31,0.87,-2.4,CANDIDATE
6027,0,1,0,31.0,36.9,0,0.0,-11.69,7.8,0.0,FALSE POSITIVE
6028,0,1,0,104.9,59.33,0,0.8859999999999999,-18.69,12.87,-0.8859999999999999,FALSE POSITIVE
6029,0,0,0,11.2,6140.44,0,1.5,-577.6,2544.0,-1.5,CANDIDATE
6030,0,0,1,1969.5,81.48,0,0.0107,-5.84,5.27,-0.0107,FALSE POSITIVE
6031,0,0,1,912.7,23.52,0,0.00808,-2.35,1.95,-0.00808,FALSE POSITIVE
6032,1,0,1,17.9,2.46,0,0.298,-0.08,0.08,-0.298,FALSE POSITIVE
6033,0,1,0,13.0,2.51,0,1.4,-0.09,0.12,-1.4,FALSE POSITIVE
6034,0,0,1,7.0,1.57,1,0.601,-0.88,0.65,-0.601,FALSE POSITIVE
6035,0,0,1,2434.8,67.96,0,0.00183,-9.97,23.26,-0.00183,FALSE POSITIVE
6036,0,0,1,1763.5,82.4,0,0.007390000000000001,-10.36,24.23,-0.007390000000000001,FALSE POSITIVE
6037,0,0,0,9.0,1.05,0,0.626,-0.21,0.18,-0.626,CANDIDATE
6038,0,0,0,14.6,0.96,0,2.7,-0.24,0.33,-2.7,CANDIDATE
6039,0,1,0,7.3,2.18,0,1.9,-0.19,0.96,-1.9,FALSE POSITIVE
6040,0,0,1,347.6,39.76,0,0.00023999999999999998,-3.54,9.96,-0.00023999999999999998,FALSE POSITIVE
6041,0,1,0,24.3,1.17,1,0.637,-0.43,0.29,-0.637,FALSE POSITIVE
6042,0,1,0,7.1,0.62,0,0.39899999999999997,-0.03,0.1,-0.39899999999999997,FALSE POSITIVE
6043,0,0,0,7.7,1.5,0,0.8490000000000001,-0.16,0.1,-0.8490000000000001,CANDIDATE
6044,0,0,1,635.5,45.92,0,0.007859999999999999,-7.34,14.67,-0.007859999999999999,FALSE POSITIVE
6045,0,0,0,18.6,2.25,0,0.221,-0.1,0.14,-0.221,CONFIRMED
6046,0,0,0,8.4,9.2,0,0.39899999999999997,-4.48,5.25,-0.39899999999999997,CANDIDATE
6047,0,0,1,683.7,30.47,0,0.0022,-2.11,2.35,-0.0022,FALSE POSITIVE
6048,1,0,0,9.6,0.95,1,0.382,-0.08,0.26,-0.382,FALSE POSITIVE
6049,0,0,1,5131.4,40.08,0,0.00389,-6.45,11.99,-0.00389,FALSE POSITIVE
6050,0,0,0,9.5,0.61,0,0.17600000000000002,-0.03,0.09,-0.17600000000000002,CANDIDATE
6051,0,1,0,1219.8,65.47,0,0.00442,-24.19,16.16,-0.00442,FALSE POSITIVE
6052,0,1,0,8.0,0.58,0,0.32899999999999996,-0.08,0.1,-0.32899999999999996,FALSE POSITIVE
6053,0,0,0,11.0,3.66,0,0.45899999999999996,-0.37,1.13,-0.45899999999999996,CANDIDATE
6054,0,1,0,7.4,0.77,0,1.0,-0.1,0.13,-1.0,FALSE POSITIVE
6055,0,0,1,1856.9,65.6,0,0.00787,-16.42,20.06,-0.00787,FALSE POSITIVE
6056,0,0,1,1178.5,90.34,0,0.00526,-6.0,17.94,-0.00526,FALSE POSITIVE
6057,0,0,0,9.8,0.8,0,0.258,-0.08,0.12,-0.258,CANDIDATE
6058,0,0,0,9.3,0.64,0,0.152,-0.04,0.06,-0.152,CANDIDATE
6059,1,0,0,16.0,1.14,1,0.215,-0.15,0.21,-0.215,FALSE POSITIVE
6060,0,0,0,13.3,0.85,0,0.252,-0.1,0.28,-0.252,CANDIDATE
6061,0,0,0,9.1,1.73,0,0.335,-0.21,0.49,-0.335,CANDIDATE
6062,0,1,0,8.9,1.83,0,0.48200000000000004,-0.6,0.26,-0.48200000000000004,FALSE POSITIVE
6063,0,0,1,152.9,43.47,0,0.0246,-5.3,9.9,-0.0246,FALSE POSITIVE
6064,0,0,1,2435.4,68.69,0,0.0036799999999999997,-16.55,22.07,-0.0036799999999999997,FALSE POSITIVE
6065,0,0,0,9.7,1.32,0,0.24100000000000002,-0.09,0.21,-0.24100000000000002,CANDIDATE
6066,0,0,1,585.4,30.11,0,0.00746,-3.21,3.2,-0.00746,FALSE POSITIVE
6067,0,0,1,3245.9,51.72,0,0.00435,-4.55,13.73,-0.00435,FALSE POSITIVE
6068,0,0,1,4696.8,56.94,0,0.0017399999999999998,-33.85,22.56,-0.0017399999999999998,FALSE POSITIVE
6069,1,1,0,14.2,0.81,1,1.2,-0.07,0.09,-1.2,FALSE POSITIVE
6070,0,1,0,8.2,1.77,0,0.568,-0.23,0.54,-0.568,FALSE POSITIVE
6071,1,0,0,7.9,1.16,0,0.391,-0.18,0.27,-0.391,FALSE POSITIVE
6072,0,0,1,156.8,50.0,0,0.067,-5.19,15.63,-0.067,FALSE POSITIVE
6073,0,0,0,8.5,0.47,1,0.316,-0.03,0.03,-0.316,FALSE POSITIVE
6074,0,0,0,8.3,1.08,0,0.24600000000000002,-0.1,0.1,-0.24600000000000002,CANDIDATE
6075,0,1,0,711.8,131.16,1,0.0116,-34.07,37.89,-0.0116,FALSE POSITIVE
6076,0,1,0,6.9,2.22,0,2.7,-0.26,0.78,-2.7,FALSE POSITIVE
6077,1,0,0,13.4,0.75,1,0.6629999999999999,-0.17,0.21,-0.6629999999999999,FALSE POSITIVE
6078,0,0,1,1203.4,40.62,0,0.00626,-3.81,7.07,-0.00626,FALSE POSITIVE
6079,0,1,0,7.7,0.65,1,0.365,-0.06,0.17,-0.365,FALSE POSITIVE
6080,0,1,0,141.5,55.34,0,1.2,-25.3,10.84,-1.2,FALSE POSITIVE
6081,0,0,1,2281.0,58.51,0,0.00182,-19.56,16.02,-0.00182,FALSE POSITIVE
6082,0,0,1,3642.0,62.9,1,0.00212,-25.88,9.24,-0.00212,FALSE POSITIVE
6083,0,0,1,2164.4,79.17,0,0.00719,-8.86,17.72,-0.00719,FALSE POSITIVE
